"","coder","date","newsnm","rptmm","rptdd","rptyy","evmm","evdd","evyy","days","eventid","stories","title","followup","who","what","where","against","purpose","whysm","page","section","paragrph","staten","state1","state2","state3","state4","cityn","city1","city2","neighn","neighbr","particd","particex","partices","groups","igrp1c1","igrp1c2","igrp2c1","igrp2c2","igrp3c1","igrp3c2","targd","targnum","targ1","targ2","ertarg1","ertarg2","smonamed","smonum","smoname1","smoname2","smoname3","smoname4","claim1","val1","claim2","val2","claim3","val3","claim4","val4","form1","form2","form3","form4","act1","act2","act3","act4","viold","violtype","counterd","police1","police2","police3","police4","arrestd","arrestex","arrestes","propdam","dollars","injury","deaths","d_eventid","flag_followup","injprot","injprot_est","injby","injby_est","injpol","injpol_est","injoth","injoth_est","dthprot","dthprot_est","dthby","dthby_est","dthpol","dthpol_est","dthoth","dthoth_est","agenda_code"
"2513","KAREN CALDWELL",NA,"NYT",7,3,1971,7,2,1971,1,7107006,1,"Fist Fights Disrupt Peace Rally Here",0,"1,000 antiwar protestors","attended a peace rally which was disrupted by students for a Democratic Society","Hunter College; New York City","to protest the Vietnam War","","collective, unconventional activity to protest the Vietnam War",19,"1",17,1,"NY","","","",1,"NEW YORK","",NA,"",1,1000,NA,2,1800,NA,1800,NA,NA,NA,1,1,1,NA,NA,NA,1,2,"NATIONAL PEACE ACTION COALITION","SDS","","",711,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,27,NA,NA,NA,1,2,0,1,0,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1619
"2514","KAREN CALDWELL",NA,"NYT",7,4,1971,7,3,1971,1,7107008,1,"SDS Group Seeking to Crash Peace Rally Clashes…",0,"100 demonstrators, members of the Students for a Demoncratic Society and the Progressive Labor Party","clashed with police in an unsuccessful effort to gain entrance to a peace rally","Hunter College; New York City","'to protest the speakers at the rally because they were of the ''ruling class'''","","collective, unconventional activity with specific claims",3,"1",10,1,"NY","","","",1,"NEW YORK","",NA,"",1,100,NA,2,1800,NA,1800,NA,NA,NA,1,2,2,1,NA,NA,1,2,"STUDENTS FOR A DEMOCRATIC SOCIETY","PROGRESSIVE LABOR PARTY","","",711,1,1336,2,NA,NA,NA,NA,5,NA,NA,NA,45,NA,NA,NA,1,2,0,1,1,1,0,0,1,NA,0,NA,1,0,"",NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1619
"2515","KAREN CALDWELL",NA,"NYT",7,4,1971,7,3,1971,1,7107009,1,"SDS Group Seeking to Crash Peace Rally Clashes…",0,"National Peace Action Coalition","held a news conference","New York City","'to denounce the actions of Students for a Democratic Society at the Coalition's peace rally'","","SMO news conference",3,"1",10,1,"NY","","","",1,"NEW YORK","",NA,"",0,NA,1,1,1800,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,"NATIONAL PEACE ACTION COALITION","","","",711,1,1400,3,NA,NA,NA,NA,15,NA,NA,NA,27,34,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1619
"2516","KAREN CALDWELL",NA,"NYT",7,11,1971,7,2,1971,1,7107018,1,"…Up by Opposition of Nearby Residents and Conservationists",0,"unknown; members of community","filed a lawsuit","New York","'to prevent the conversion of Stewart Airforce Base into a jetport'","","collective lawsuit with specific goals",1,"1",40,1,"NY","","","",1,"NEW YORK","",1,"OUTSIDE OF MANHATTAN",0,NA,1,1,1800,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,0,NA,"","","","",1106,1,1107,1,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,709
"2517","KAREN CALDWELL",NA,"NYT",7,20,1971,7,19,1971,1,7107028,1,"Nationwide Drive for Abortion Planned in 3-Day Session Here",0,"members of WISE; Women for the Imclusion of Sexual Expression","took over microphones and walked out of the Women's National Abortion Coalition Conference","New York City","'to protest the conference voting down laws guaranting ''freedom of sexual expression'''","","collective, unconventional activity with specific claims",30,"1",15,1,"NY","","","",1,"NEW YORK","",NA,"",0,NA,4,1,500,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,1,1,"WISE  WOMEN FOR THE INCLUSION OF SEXUAL EXPRESSION","","","",600,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,27,64,65,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202
"2518","KAREN CALDWELL",NA,"NYT",7,24,1971,7,23,1971,1,7107033,1,"Kahane Gets 5-Year Suspended Sentence in Bomb Plot",0,"Rabbi Meir Kahane, head of the Jewish Defense League","held a news conference after receiving a suspended sentence for plotting to make a bomb","New York City","'To state that violence is often necessary, even though he had just been ordered by the court not to be violent'","","SMO news conference",26,"1",20,1,"NY","","","",1,"NEW YORK","",NA,"",0,NA,1,1,1100,432,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,"JEWISH DEFENSE LEAGUE","","","",2300,1,2503,2,NA,NA,NA,NA,15,NA,NA,NA,27,34,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"2519","KAREN CALDWELL",NA,"NYT",7,27,1971,5,4,1971,1,7107036,1,"Inmates Charges on Riot Rejected",0,"inmates of the Queens House of Detention","filed a class action lawsuit","New York City","'To charge prison guards with brutality during a riot in October 1970'","","collective lawsuit",1,"1",23,1,"NY","","","",1,"NEW YORK","",NA,"",0,NA,4,1,1700,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,1,"LEGAL AID SOCIETY","","","",2300,1,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"2520","SCHUSSMAN",NA,"NYT",7,1,1971,6,30,1971,NA,7107045,1,"13 WOMEN LAW STUDENTS HERE ACCUSE",0,"13 law students and graduates (female from Columbia and NYU)","filed complaints with the City Commission on Human Rights","NY","10 law firms","","for discriminating against women in their recruiting and hiring",59,"1",22,1,"NY","","","",1,"NEW YORK","",NA,"",1,13,NA,1,500,100,NA,NA,NA,NA,1,1,2,NA,NA,NA,0,NA,"","","","",610,1,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"2521","STEPHANIE FREEDM",NA,"NYT",8,1,1971,7,31,1971,3,7108001,1,"Youths Planning a Peoples Park",0,"A group of youths","revolted after the arrest of two suspected burglars","in Brooklyn, NY.","'This was in response to what they considered ''excessive force'' by police.  '","","This was a collective, disruptive activity that had a claim.",47,"1",14,1,"NY","","","",1,"NEW YORK","",1,"BROOKLYN",0,NA,3,1,700,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,0,NA,"","","","",2300,1,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,55,NA,NA,NA,1,1,0,1,0,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"2522","STEPHANIE FREEDM",NA,"NYT",8,1,1971,7,31,1971,1,7108002,1,"Youths Planning a Peoples Park",0,"A group of 50 youths","took over an abandoned parking lot in order to build a park","in Brooklyn, NY.","'This was done because the youth felt there was no place for area children to play, but felt that city officials would not act on their promises. '","","This was collective, grass root activity, that attempted to make a change.",47,"1",14,1,"NY","","","",1,"NEW YORK","",1,"BROOKLYN",1,50,NA,1,700,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,"","","","",1334,2,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,98,NA,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209
"2523","STEPHANIE FREEDM",NA,"NYT",8,4,1971,8,3,1971,1,7108004,1,"Civic Groups Assail City Municipal Loan Program",0,"A group of predominately low-income housing groups","held a news conference","at the Young Women's Christian Association in NYC.","'This was to protest what they termed a ''grand scale fraud'' in the city's municipal loan program.  '","","This was a collective, grass roots activity that had claims.",22,"1",28,1,"NY","","","",1,"NEW YORK","",NA,"",0,NA,2,1,1800,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,6,"HARLEM TENANT UNION","SOUTHSIDE COMM MISSION OF WILLIAMSBURG","COALITION FOR HUMAN HOUSING","HOUSING ACTION CENTER",1331,3,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,34,27,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400
"2524","STEPHANIE FREEDM",NA,"NYT",8,6,1971,8,5,1971,1,7108006,1,"Gun Drive Opened by Jewish League",0,"Members of the Jewish Defense League","held a press conference","at the Congregation B'nai Israel in Brooklyn, NY.","","","This was a collective, grass roots activity that had claims.",38,"1",5,1,"NY","","","",1,"NEW YORK","",1,"BROOKLYN",0,NA,2,1,1800,1100,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,"JEWISH DEFENSE LEAGUE","","","",1337,1,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,34,NA,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1211
"2525","STEPHANIE FREEDM",NA,"NYT",8,9,1971,8,8,1971,NA,7108012,1,"Readers Protest Cut in Library Hours",0,"Teacehrs, professors, students, scholars, and members of the workforce","wrote and called the New York Public Library to protest the recent curtailment of hours of the library due to a reduction in funds.","0","'to protest the recent curtailment of hours of the library due to a reduction in funds.  '","","This was a collective, grassroots activity that had claims",21,"1",20,1,"NY","","","",1,"NEW YORK","",NA,"",0,NA,4,4,100,600,100,NA,100,NA,1,1,2,NA,NA,NA,0,NA,"","","","",1338,2,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,40,66,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000
"2526","STEPHANIE FREEDM",NA,"NYT",8,14,1971,8,13,1971,NA,7108018,1,"Protest on Brooklyn Heights Welfare Hotels Rising",0,"Residents of middle- and upper class sections of Brooklyn Heights, NY,","flooded the Brooklyn Heights Association with letters and phone calls and wrote to the New York Times.","0","'They were protesting harassment and threats from welfare families living in hotels in the area.  '","","This was a grass roots, collective activity that had claims.",1,"1",15,1,"NY","","","",1,"NEW YORK","",1,"BROOKLYN HEIGHTS",0,NA,4,1,1500,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,1,1,"BROOKLYN HEIGHTS ASSOCIATION","","","",1331,3,1337,2,NA,NA,NA,NA,9,NA,NA,NA,66,NA,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400
"2527","STEPHANIE FREEDM",NA,"NYT",8,15,1971,8,14,1971,1,7108021,1,"150 Demonstrators Picket Offices of BOAC Here",0,"150 demonstrators","picketed the offices of British Overseas Airways Corporation","in NYC.","'This was protesting British imperialism in Ireland. '","","This was a colelctive, grass roots, disruptive activity that had a claim.",10,"1",2,1,"NY","","","",1,"NEW YORK","",NA,"",1,150,NA,2,1800,NA,1800,NA,NA,NA,1,1,2,NA,NA,NA,1,1,"NATIONAL ASSOCIATION FOR IRISH FREEDOM","","","",1400,3,1000,1,NA,NA,NA,NA,4,NA,NA,NA,20,28,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1910
"2528","STEPHANIE FREEDM",NA,"NYT",8,15,1971,8,14,1971,NA,7108022,1,"Parents Contest LI Zone Change",0,"A group of parents of high school students who have been re-zoned","contested the Board of Education's new zoning lines","0","'which they consider arbitrary and believe will lead to an ethnic imbalance.'","","This was a collective, grass roots activity that had claims.",65,"1",10,1,"NY","","","",1,"NEW YORK","",2,"QUEENS",0,NA,1,1,500,600,NA,NA,NA,NA,1,1,3,NA,NA,NA,0,NA,"","","","",1342,3,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600
"2529","STEPHANIE FREEDM",NA,"NYT",8,15,1971,8,12,1971,1,7108023,1,"Fight on Prostitution Pressed in Section of Jamaica",0,"A group of 300 residents","confronted their political leaders and police","at the Grace Lutheran Church in Jamaica Queens, NY.","'They were demanding action directed towards eliminating street corner prostitution.  '","","This was a grass roots activity that had claims.",81,"1",21,1,"NY","","","",1,"NEW YORK","",1,"JAMAICA QUEENS",1,300,NA,1,1500,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,0,NA,"","","","",1300,2,1337,1,NA,NA,NA,NA,1,NA,NA,NA,27,NA,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1300
"2530","STEPHANIE FREEDM",NA,"NYT",8,15,1971,8,10,1971,1,7108024,1,"Residents in Williamsburg Fighting for Traffic Light",0,"Teenagers","solicited signatures for a petition and collected money for a funeral","in Williamsburg, Brooklyn in NY.","'This was in response to the death of a 16 year old in an accident and in an attempt to secure a stoplight to make the intersection safer.'","","This was a grassroots, collective, activity that had a claim.",85,"1",19,1,"NY","","","",1,"NEW YORK","",2,"BORRKLYN",0,NA,4,2,700,NA,1800,NA,NA,NA,1,1,1,NA,NA,NA,0,NA,"","","","",1400,3,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,18,5,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1002
"2531","STEPHANIE FREEDM",NA,"NYT",8,15,1971,8,9,1971,1,7108025,2,"Residents in Williamsburg Fighting for Traffic Light",0,"350 people","picketed","the 90th Precinct Police Station in Brooklyn, NY.","'They were demanding that something be done to improve an intersection where a 16 year old girl was fatally hit.  '","","This was a grass roots, disruptive, collective activity that had a claim.",85,"1",26,1,"NY","","","",1,"NEW YORK","",2,"BROOKLYN",1,350,NA,2,1800,NA,1500,NA,NA,NA,1,1,1,NA,NA,NA,0,NA,"","","","",1400,3,1300,2,NA,NA,NA,NA,4,NA,NA,NA,20,NA,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1002
"2532","STEPHANIE FREEDM",NA,"NYT",8,15,1971,8,10,1971,NA,7108026,1,"Residents in Williamsburg Fighting for Traffic Light",0,"23 children","wrote letters to New York Traffic Commissioner Theodore Karaghuezoff","0","'to protest against the death of a 16 year old girl in a traffic accident at what they consider an unsafe intersection.  '","","This was a collective, grass roots activity that had claims.",85,"1",19,1,"NY","","","",1,"NEW YORK","",2,"BROOKLYN",1,23,NA,1,700,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,0,NA,"","","","",1400,3,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,66,NA,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1002
"2533","CECIL ARGUE - JU",NA,"NYT",8,18,1971,8,17,1971,1,7108029,2,"CORE Aide held at Hospital Protest",0,"The chairman of CORE","held a sit-in","at Harlem Hospital","'to protest against a white doctor for his assult on two black employees. '","","This was an individual action, but representative of an SMO.  Therefore, the action was collective and unconventional.",10,"1",24,1,"NY","","","",1,"NEW YORK","",1,"HARLEM",1,1,NA,1,401,600,NA,NA,NA,NA,1,1,2,NA,NA,NA,1,1,"CONGRESS OF RACIAL EQUALITY","","","",1500,1,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,52,NA,NA,NA,0,NA,0,1,1,0,0,0,1,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"2534","CECIL ARGUE - JU",NA,"NYT",8,19,1971,8,18,1971,1,7108030,1,"Naturalists Ask Ban on Coyote Poisons",0,"7 national conservation groups","filed a petition","at the Office of Administrator of Environmental Protection Agency.","'This was against the EPA to call for the stop of use of poison used to kill coyotes.'",""," This was a collective, conventional activity.",24,"1",14,1,"NY","","","",1,"NEW YORK","",NA,"",1,7,NA,7,1800,NA,1800,NA,1800,NA,1,1,1,NA,NA,NA,1,7,"NATURAL RESOURCES DEFENSE COUNCIL","DEFENDERS OF WILDLIFE","FRIENDS OF THE EARTH","HUMANE SOCIETY OF UNITED STATES",1111,2,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,18,NA,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,704
"2535","CECIL ARGUE - JU",NA,"NYT",8,20,1971,8,19,1971,1,7108032,2,"Shouting Mothers Lead Protest Against Subway Construction in",0,"30 protesters","demonstrated","at Central Park in NYC","'against subway construction.'","","This was a collective, unconventional activity.",35,"1",17,1,"NY","","","",1,"NEW YORK","",NA,"",1,30,NA,2,500,1800,600,1800,NA,NA,1,1,2,NA,NA,NA,1,2,"FRIENDS OF CENTRAL PARK","MOTHERS FOR CENTRAL PARK","","",1106,1,NA,NA,NA,NA,NA,NA,1,10,NA,NA,59,54,33,62,0,NA,0,1,0,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,709
"2536","CECIL ARGUE - JU",NA,"NYT",8,20,1971,8,19,1971,3,7108033,2,"Hospital Protest Goes into 3d Day",0,"15 protesters","took over a building at Harlem Hospital and held a sit-in","at Harlem Hospital","'against a white doctor for his assault on two black employees.  '","","This was a collective, unconventional activity.",21,"1",17,1,"NY","","","",1,"NEW YORK","",1,"HARLEM",1,15,NA,6,100,600,100,600,600,1800,1,1,2,NA,NA,NA,1,1,"CONGRESS FOR RACIAL EQUALITY (CORE)","","","",2504,2,NA,NA,NA,NA,NA,NA,5,9,NA,NA,52,98,NA,NA,0,NA,0,1,1,0,0,0,6,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"2537","CECIL ARGUE - JU",NA,"NYT",8,23,1971,8,22,1971,1,7108039,1,"Slain Storekeepers Mourners Grim",0,"Several hundred mourners","carried signs","in Brooklyn, NY,","'in protest against the lack of police protection.  '","","This was a collective, unconventional activity in protest.",26,"1",21,1,"NY","","","",1,"NEW YORK","",1,"BROOKLYN",0,NA,4,1,432,1500,NA,NA,NA,NA,1,1,1,NA,NA,NA,0,NA,"","","","",1337,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,22,20,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1211
"2538","CECIL ARGUE - JU",NA,"NYT",8,24,1971,8,23,1971,1,7108043,1,"Womens Liberation Groups Charge Mayor With 6 Years of Prej",0,"Women's Liberation Groups","held a press conference","in NYC","'against Mayor Lindsay for his 6 years of prejudice against women.  '","","This was a collective, conventional activity.",11,"1",10,1,"NY","","","",1,"NEW YORK","",NA,"",0,NA,2,3,500,1800,500,1800,500,1800,1,1,1,NA,NA,NA,1,2,"WOMENS STRIKE FOR EQUALITY","WOMENS MARCH FOR EQUALITY COMMITTEE","","",610,1,600,1,611,1,NA,NA,15,9,NA,NA,34,18,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"2539","CECIL ARGUE - JU",NA,"NYT",8,25,1971,8,23,1971,1,7108045,1,"Officials Report Racial Angle in San Quentin Break",0,"75 young demonstrators","marched around and chanted","at the Manhattan House of Detention","'to protest the death of a killedprisoner, George Jackson.  '","","This was a collective, unconventional activity.",14,"1",17,1,"NY","","","",1,"NEW YORK","",1,"MANHATTAN",1,75,NA,1,700,1800,NA,NA,NA,NA,1,1,1,NA,NA,NA,0,NA,"","","","",2300,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,22,28,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"2540","CECIL ARGUE - JU",NA,"NYT",8,26,1971,8,25,1971,1,7108049,2,"7 South Bronx Firemen Injured in Barrage of Bottles",0,"Gypsy cab drivers","blocked traffic","in South Bronx, NY.","'This was against the police for discriminating treatment of gypsy cab drivers. '","","This was a collective, unconventional activity.",20,"1",10,1,"NY","","","",1,"NEW YORK","",1,"SOUTH BRONX",1,50,NA,1,100,460,NA,NA,NA,NA,1,1,1,NA,NA,NA,0,NA,"","","","",2300,1,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,57,NA,NA,NA,0,NA,0,1,0,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"2541","CECIL ARGUE - JU",NA,"NYT",8,26,1971,8,25,1971,1,7108050,2,"7 South Bronx Firemen Injured in Barrage of Bottles",0,"15-20 teenagers in their early 20s","set a bonfire and attacked firemen","in South Bronx, NY.","No demands were stated.","","This was a colelctive, unconventional activity.",20,"1",10,1,"NY","","","",1,"NEW YORK","",1,"SOUTH BRONX",1,20,NA,1,700,1800,NA,NA,NA,NA,1,2,1,2,NA,NA,0,NA,"","","","",1337,2,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,55,62,NA,NA,1,5,0,0,NA,0,0,0,0,NA,1,NA,1,0,"",NA,NA,NA,NA,NA,NA,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,1211
"2542","CECIL ARGUE - JU",NA,"NYT",8,27,1971,8,26,1971,1,7108051,1,"City Will Start Regulating And Licensing Gypsy Cabs",0,"44 cabbies","drove to city hall in protest","in South Bronx, NY."," This was against the vandals and gypsy cabbies.","","This was a collective, unconventinal activity.",66,"1",19,1,"NY","","","",1,"NEW YORK","",1,"SOUTH BRONX",1,44,NA,1,100,1800,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,1,"MEDALLION CAB","","","",1338,3,1337,1,NA,NA,NA,NA,8,NA,NA,NA,17,33,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000
"2543","CECIL ARGUE - JU",NA,"NYT",8,27,1971,8,26,1971,1,7108053,1,"6000 March on Fifth Avenue to Protest Sex Bias",0,"6 women","demonstrated, marched, and held a sit-in","at the New York Stock Exchange","'to protest deiscrimination of women on Wall Street at local restaurants and bars.  '","","This was a collective, unconventional activity.",30,"1",24,1,"NY","","","",1,"NEW YORK","",NA,"",1,6,NA,1,500,1800,NA,NA,NA,NA,1,1,2,NA,NA,NA,0,NA,"","","","",610,2,600,1,NA,NA,NA,NA,10,2,5,NA,1,64,22,59,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"2544","CECIL ARGUE - JU",NA,"NYT",8,27,1971,8,26,1971,1,7108054,1,"6000 March on Fifth Avenue to Protest Sex Bias",0,"6000 people, mostly women,","rallied and marched","in NYC","'to celebrate women's suffrage and to protest women's discrimination. '","","This was a collective, unconventional activity.",30,"1",24,1,"NY","","","",1,"NEW YORK","",NA,"",1,6000,NA,3,500,1800,500,1800,600,1800,0,0,NA,NA,NA,NA,0,NA,"","","","",600,1,608,1,1603,1,NA,NA,2,1,NA,NA,22,28,1,27,0,NA,0,1,0,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202
"2545","CECIL ARGUE - JU",NA,"NYT",8,28,1971,8,27,1971,1,7108057,1,"3 Men Beat Taxi Union Official in Front of His Brooklyn Home",0,"3 men","beat a taxi union official","in Brooklyn, NY.","'This was against Charles Petses to protest his opposition to cab drivers contract.'","","This was a collective, unconventional activity.",52,"1",6,1,"NY","","","",1,"NEW YORK","",1,"BROOKLYN",1,3,NA,1,600,1800,NA,NA,NA,NA,1,1,2,NA,NA,NA,0,NA,"","","","",1400,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,55,NA,NA,NA,1,2,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99
"2546","CECIL ARGUE - JU",NA,"NYT",8,29,1971,6,6,1971,60,7108060,1,"Solution Nears in Fight on Brooklyn Day Care",0,"Residents","picketed and protested","at Cyprus Hills, in Brooklyn, NY","against the building of the day care center.","","This was a collective, unconventional activity.",68,"1",20,1,"NY","","","",1,"NEW YORK","",1,"BROOKLYN",0,NA,3,1,1500,1800,NA,NA,NA,NA,1,2,1,2,NA,NA,1,1,"CYRPUS HILLS CIVIC AND TAXPAYERS ASSOCIATION","","","",1331,3,NA,NA,NA,NA,NA,NA,4,1,NA,NA,9,NA,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400
"2547","CECIL ARGUE - JU",NA,"NYT",8,31,1971,8,30,1971,1,7108064,1,"Group Protests Plan on Health Offices",0,"40 people","held a sit-in demonstration at a meeting with elites in an office building","in NYC","'This was against Gordon Chase and the Health Services Administration in protest of an operation planned at local health services.  '","","This was a collective, conventional activity.",42,"1",15,1,"NY","","","",1,"NEW YORK","",NA,"",1,40,NA,1,1800,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,1,1,"HARLEM ALLIANCE FOR COMPREHENSIVE HEALTH PLANNING","","","",1330,2,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,52,NA,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1525
